,postcode,bedrooms,main_type,second_level_type,footprint_area_sqm,abshmin,absh2,abshmax,relh2,relhmax,internal_floor_area_sqm,chain_1_hash
13707,SW18 1AH,2,HSE,TERR,67.97245,5.5,11.2,13.7,5.7,8.2,94.0,9bf7d4b938372f024cbfb60855611e60
13708,SW18 2AE,3,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,75.0,
13709,SW18 2AE,3,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,81.0,
13710,SW18 2AE,3,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,73.0,
13711,SW18 1AL,3,HSE,TERR,52.56589,5.6,10.4,13.4,4.8,7.8,93.0,dad842c62285a0ef329fa5b8deb915e0
13712,SW18 1AL,2,HSE,TERR,46.36876,5.7,9.9,13.6,4.2,7.9,82.0,dad842c62285a0ef329fa5b8deb915e0
13713,SW18 2AE,1,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,70.0,
13714,SW18 1AL,3,HSE,TERR,49.81873,5.7,10.9,13.7,5.2,8.0,108.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13715,SW18 2AE,3,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,73.0,
13716,SW18 1AL,3,HSE,TERR,61.88688,5.8,11.1,13.6,5.3,7.8,120.0,dad842c62285a0ef329fa5b8deb915e0
13717,SW18 1AL,3,HSE,TERR,53.677,5.7,11.9,13.8,6.2,8.1,114.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13718,SW18 2AE,5,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,81.0,
13719,SW18 1AL,2,HSE,TERR,61.74923,5.8,10.9,13.9,5.1,8.1,126.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13720,SW18 2AE,2,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,62.0,
13721,SW18 2AE,3,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,72.0,
13722,SW18 2AE,2,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,63.0,
13723,SW18 2AE,2,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,63.0,
13724,SW18 2AE,0,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,79.0,
13725,SW18 1AL,3,HSE,TERR,62.1052,5.4,9.0,13.6,3.6,8.2,125.0,dad842c62285a0ef329fa5b8deb915e0
13726,SW18 1AL,3,HSE,TERR,55.26335,6.1,10.3,13.8,4.2,7.7,93.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13727,SW18 1AL,3,HSE,TERR,51.7125,6.2,12.9,13.9,6.7,7.7,108.0,dad842c62285a0ef329fa5b8deb915e0
13728,SW18 1AL,3,HSE,TERR,61.3642,6.2,12.4,13.8,6.2,7.6,112.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13729,SW18 2AE,2,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,63.0,
13730,SW18 1AL,3,HSE,TERR,48.61544,6.3,11.7,13.8,5.4,7.5,102.0,dad842c62285a0ef329fa5b8deb915e0
13731,SW18 1AL,3,HSE,TERR,60.44072,6.4,12.0,13.8,5.6,7.4,106.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13732,SW18 1AL,3,HSE,TERR,61.05419,6.5,10.9,13.7,4.4,7.2,77.0,dad842c62285a0ef329fa5b8deb915e0
13733,SW18 1AL,2,HSE,TERR,50.14868,6.6,11.2,14.2,4.6,7.6,89.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13734,SW18 2AE,2,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,60.0,
13735,SW18 1AL,2,HSE,TERR,61.76998,7.0,12.3,14.6,5.3,7.6,130.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13736,SW18 2AE,3,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,69.0,
13737,SW18 1AL,3,HSE,TERR,49.56962,7.2,12.9,15.3,5.7,8.1,101.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13738,SW18 1AL,2,HSE,TERR,47.24374,7.4,12.5,14.6,5.1,7.2,84.0,dad842c62285a0ef329fa5b8deb915e0
13739,SW18 1AL,3,HSE,TERR,70.34101,7.5,12.2,15.8,4.7,8.3,116.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13740,SW18 1AL,3,HSE,TERR,50.25753,8.1,14.3,16.7,6.2,8.6,118.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13741,SW18 1AL,2,HSE,TERR,59.25645,5.4,10.2,12.8,4.8,7.4,84.0,dad842c62285a0ef329fa5b8deb915e0
13742,SW18 2AE,3,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,71.0,
13743,SW18 1AL,3,HSE,TERR,51.39167,8.4,13.2,17.2,4.8,8.8,117.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13744,SW18 2AE,2,FLA,BLK,899.51122,9.1,23.4,31.1,14.3,22.0,69.0,
13745,SW18 1AL,5,HSE,TERR,58.99358,8.7,14.1,17.4,5.4,8.7,119.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13746,SW18 1AL,3,HSE,TERR,52.9882,9.1,14.3,18.2,5.2,9.1,107.0,dad842c62285a0ef329fa5b8deb915e0
13747,SW18 1AL,3,HSE,TERR,48.37964,9.5,16.4,19.1,6.9,9.6,124.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13748,SW18 1AL,3,HSE,TERR,55.8046,9.5,16.3,18.7,6.8,9.2,103.0,dad842c62285a0ef329fa5b8deb915e0
13749,SW18 1AL,3,HSE,TERR,64.56332,9.9,16.1,18.1,6.2,8.2,137.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13750,SW18 1AL,2,HSE,TERR,42.695,9.8,15.2,18.7,5.4,8.9,71.0,dad842c62285a0ef329fa5b8deb915e0
13751,SW18 1AL,2,HSE,TERR,48.7025,5.5,10.4,13.6,4.9,8.1,89.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13752,SW18 1AL,3,HSE,TERR,50.76313,6.8,10.9,14.6,4.1,7.8,84.0,65c0f2ff38e085bb97d7f574e5cb7ea6
13753,SW18 2AF,3,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,66.0,
13754,SW18 1AN,4,HSE,TERR,70.04615,12.0,18.1,21.6,6.1,9.6,140.0,014ad8385f52799b698a6a5722e7d6c4
13755,SW18 2AF,2,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,68.0,
13756,SW18 2AF,4,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,75.0,
13757,SW18 1AN,3,HSE,TERR,75.69166,11.8,18.2,21.3,6.4,9.5,135.0,8c42197c8349e035e4725f4b17348066
13758,SW18 1AN,5,HSE,TERR,81.50895,11.7,19.0,21.5,7.3,9.8,147.0,8c42197c8349e035e4725f4b17348066
13759,SW18 2AF,2,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,60.0,
13760,SW18 1AN,4,HSE,TERR,75.354,11.7,17.5,21.5,5.8,9.8,155.0,014ad8385f52799b698a6a5722e7d6c4
13761,SW18 1AN,4,HSE,TERR,73.24974,11.7,18.6,21.3,6.9,9.6,156.0,8c42197c8349e035e4725f4b17348066
13762,SW18 1AN,3,HSE,TERR,74.69481,11.6,18.6,21.5,7.0,9.9,133.0,8c42197c8349e035e4725f4b17348066
13763,SW18 2AF,4,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,76.0,
13764,SW18 1AN,4,HSE,TERR,71.07883,11.5,16.6,21.3,5.1,9.8,146.0,8c42197c8349e035e4725f4b17348066
13765,SW18 1AN,5,HSE,TERR,73.35843,11.5,19.5,21.6,8.0,10.1,154.0,8c42197c8349e035e4725f4b17348066
13766,SW18 2AF,3,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,76.0,
13767,SW18 1AN,3,HSE,TERR,78.53768,11.4,18.4,21.3,7.0,9.9,148.0,8c42197c8349e035e4725f4b17348066
13768,SW18 1AN,4,HSE,TERR,74.2851,11.8,19.1,21.8,7.3,10.0,136.0,014ad8385f52799b698a6a5722e7d6c4
13769,SW18 1AN,4,HSE,TERR,69.90523,11.9,16.5,22.0,4.6,10.1,148.0,014ad8385f52799b698a6a5722e7d6c4
13770,SW18 1AN,3,HSE,TERR,61.27125,12.0,19.4,22.1,7.4,10.1,125.0,014ad8385f52799b698a6a5722e7d6c4
13771,SW18 1AN,3,HSE,TERR,69.30871,12.1,16.9,21.3,4.8,9.2,139.0,014ad8385f52799b698a6a5722e7d6c4
13772,SW18 1AN,4,HSE,TERR,62.30345,11.9,19.5,21.1,7.6,9.2,135.0,8c42197c8349e035e4725f4b17348066
13773,SW18 2AF,3,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,68.0,
13774,SW18 1AP,3,HSE,TERR,46.43001,5.4,11.9,14.2,6.5,8.8,92.0,592025a6513cd76c5171d30394e367c3
13775,SW18 2AF,3,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,82.0,
13776,SW18 1AP,3,HSE,TERR,53.99188,6.0,12.1,14.6,6.1,8.6,118.0,1fcf90ba5806e4f41819d4902c48fbc9
13777,SW18 1AP,2,HSE,TERR,45.66,5.7,11.5,14.1,5.8,8.4,97.0,592025a6513cd76c5171d30394e367c3
13778,SW18 1AP,3,HSE,TERR,56.69511,6.3,13.2,16.0,6.9,9.7,120.0,1fcf90ba5806e4f41819d4902c48fbc9
13779,SW18 1AP,4,HSE,TERR,51.63946,5.8,12.1,14.7,6.3,8.9,123.0,592025a6513cd76c5171d30394e367c3
13780,SW18 2AF,3,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,65.0,
13781,SW18 1AP,2,HSE,TERR,53.73858,6.5,8.4,14.5,1.9,8.0,90.0,1fcf90ba5806e4f41819d4902c48fbc9
13782,SW18 1AP,4,HSE,TERR,49.5225,6.0,13.2,14.6,7.2,8.6,120.0,592025a6513cd76c5171d30394e367c3
13783,SW18 1AP,3,HSE,TERR,51.85869,6.6,10.4,15.1,3.8,8.5,110.0,1fcf90ba5806e4f41819d4902c48fbc9
13784,SW18 1AP,4,HSE,TERR,55.312,6.1,12.0,15.3,5.9,9.2,126.0,592025a6513cd76c5171d30394e367c3
13785,SW18 1AP,3,HSE,TERR,52.6924,6.8,13.1,15.9,6.3,9.1,122.0,1fcf90ba5806e4f41819d4902c48fbc9
13786,SW18 2AF,3,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,80.0,
13787,SW18 1AP,4,HSE,TERR,66.44979,6.3,12.6,14.9,6.3,8.6,136.0,592025a6513cd76c5171d30394e367c3
13788,SW18 2AF,2,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,62.0,
13789,SW18 1AP,2,HSE,TERR,47.67,6.5,12.8,14.8,6.3,8.3,97.0,592025a6513cd76c5171d30394e367c3
13790,SW18 1AP,2,HSE,TERR,53.24645,7.3,14.2,15.8,6.9,8.5,122.0,1fcf90ba5806e4f41819d4902c48fbc9
13791,SW18 1AP,3,HSE,TERR,52.60758,7.6,13.6,16.4,6.0,8.8,95.0,1fcf90ba5806e4f41819d4902c48fbc9
13792,SW18 1AP,3,HSE,TERR,58.16494,6.9,13.0,16.0,6.1,9.1,106.0,592025a6513cd76c5171d30394e367c3
13793,SW18 1AP,3,HSE,TERR,53.94802,7.8,14.1,16.8,6.3,9.0,118.0,1fcf90ba5806e4f41819d4902c48fbc9
13794,SW18 1AP,2,HSE,TERR,43.04874,7.2,14.1,16.0,6.9,8.8,97.0,592025a6513cd76c5171d30394e367c3
13795,SW18 1AP,4,HSE,TERR,54.48593,8.1,14.2,17.3,6.1,9.2,125.0,1fcf90ba5806e4f41819d4902c48fbc9
13796,SW18 1AP,4,HSE,TERR,58.28001,7.4,12.6,16.3,5.2,8.9,126.0,592025a6513cd76c5171d30394e367c3
13797,SW18 1AP,3,HSE,TERR,57.11305,8.4,14.1,17.5,5.7,9.1,91.0,1fcf90ba5806e4f41819d4902c48fbc9
13798,SW18 1AP,3,HSE,TERR,54.94374,7.8,14.5,16.9,6.7,9.1,110.0,592025a6513cd76c5171d30394e367c3
13799,SW18 1AP,2,HSE,TERR,51.9832,9.1,15.8,18.2,6.7,9.1,97.0,1fcf90ba5806e4f41819d4902c48fbc9
13800,SW18 1AP,3,HSE,TERR,53.96363,8.1,14.3,16.8,6.2,8.7,109.0,592025a6513cd76c5171d30394e367c3
13801,SW18 1AP,2,HSE,TERR,55.90056,9.4,14.3,18.7,4.9,9.3,86.0,1fcf90ba5806e4f41819d4902c48fbc9
13802,SW18 2AF,3,FLA,BLK,938.69523,10.5,24.4,32.9,13.9,22.4,75.0,
13803,SW18 1AP,2,HSE,TERR,48.9425,8.4,15.0,17.7,6.6,9.3,81.0,592025a6513cd76c5171d30394e367c3
13804,SW18 1AP,3,HSE,TERR,50.45311,9.8,15.4,18.8,5.6,9.0,107.0,1fcf90ba5806e4f41819d4902c48fbc9
13805,SW18 1AP,3,HSE,TERR,45.91624,8.8,15.6,18.0,6.8,9.2,142.0,592025a6513cd76c5171d30394e367c3
13806,SW18 1AP,4,HSE,TERR,54.57278,10.2,16.6,19.4,6.4,9.2,115.0,1fcf90ba5806e4f41819d4902c48fbc9
13807,SW18 1AP,2,HSE,TERR,47.8425,9.5,16.3,18.9,6.8,9.4,115.0,592025a6513cd76c5171d30394e367c3
13808,SW18 1AP,2,HSE,TERR,47.67126,9.7,16.5,20.8,6.8,11.1,82.0,592025a6513cd76c5171d30394e367c3
13809,SW18 1AP,3,HSE,TERR,45.1775,7.7,14.0,16.5,6.3,8.8,102.0,592025a6513cd76c5171d30394e367c3
13810,SW18 1AQ,3,HSE,TERR,53.6739,6.5,11.5,14.4,5.0,7.9,112.0,f1c41c549571d114f96fa9809c6b7d39
13811,SW18 1AQ,2,HSE,TERR,51.27554,6.3,11.6,14.4,5.3,8.1,110.0,f1c41c549571d114f96fa9809c6b7d39
13812,SW18 1AQ,2,HSE,TERR,50.88367,6.2,11.1,14.4,4.9,8.2,70.0,f1c41c549571d114f96fa9809c6b7d39
13813,SW18 1AQ,2,HSE,TERR,53.19109,6.1,11.3,14.2,5.2,8.1,65.0,f1c41c549571d114f96fa9809c6b7d39
13814,SW18 1AR,1,HSE,SEM,82.32632,18.3,27.1,29.1,8.8,10.8,161.0,bb4bfaa87ec56fe93bf4e4c16b62dc8f
13815,SW18 2AH,3,FLA,BLK,313.04499,12.5,21.0,24.7,8.5,12.2,75.0,
13816,SW18 2AH,2,FLA,BLK,313.04499,12.5,21.0,24.7,8.5,12.2,58.0,
13817,SW18 2AH,1,FLA,BLK,313.04499,12.5,21.0,24.7,8.5,12.2,50.0,
13818,SW18 1AR,5,HSE,SEM,102.29735,16.3,23.2,27.4,6.9,11.1,187.0,403a39e550f660aa87a5b716b868b9e4
13819,SW18 1AR,5,HSE,SEM,93.46225,15.8,22.4,26.9,6.6,11.1,184.0,2d05d3c695836116e820a4740c381972
13820,SW18 2AH,2,FLA,BLK,313.04499,12.5,21.0,24.7,8.5,12.2,63.0,
13821,SW18 1AR,5,HSE,SEM,82.71763,15.0,20.9,25.8,5.9,10.8,167.0,73905acf6eeb7ee61bd13e2b4928f540
13822,SW18 2AJ,3,HSE,TERR,57.99288,19.6,25.2,29.2,5.6,9.6,77.0,4b317f17204c77a600a8cfa7525d40ec
13823,SW18 2AJ,4,HSE,TERR,72.42462,19.2,26.4,29.3,7.2,10.1,134.0,4b317f17204c77a600a8cfa7525d40ec
13824,SW18 1AR,4,HSE,SEM,79.64548,13.4,21.9,24.1,8.5,10.7,218.0,a1192bf38cbc42804b5a275f03fa4024
13825,SW18 2AJ,3,FLA,CNV,75.8924,18.9,26.0,28.8,7.1,9.9,99.0,4b317f17204c77a600a8cfa7525d40ec
13826,SW18 1AR,4,HSE,SEM,78.31035,17.8,27.1,28.8,9.3,11.0,158.0,41cc39b760252612ec09ab7fdef12ea5
13827,SW18 2AJ,3,HSE,TERR,67.49999,16.6,22.4,25.9,5.8,9.3,112.0,f34e2566c076e4cdf80a3d9780a56d75
13828,SW18 2AJ,4,HSE,TERR,57.91432,19.5,26.5,29.8,7.0,10.3,129.0,4b317f17204c77a600a8cfa7525d40ec
13829,SW18 2AJ,4,HSE,TERR,69.90951,19.3,26.8,29.4,7.5,10.1,123.0,4b317f17204c77a600a8cfa7525d40ec
13830,SW18 1AR,2,FLA,CNV,63.93,17.1,26.6,28.5,9.5,11.4,75.0,d70325279e7cb52fd4c0c446c5fd76f1
13831,SW18 2AJ,3,HSE,TERR,47.45248,19.1,27.6,28.9,8.5,9.8,142.0,4b317f17204c77a600a8cfa7525d40ec
13832,SW18 2AJ,2,FLA,CNV,75.8924,18.9,26.0,28.8,7.1,9.9,81.0,4b317f17204c77a600a8cfa7525d40ec
13833,SW18 1AR,3,FLA,CNV,64.35999,16.2,25.3,27.6,9.1,11.4,63.0,403a39e550f660aa87a5b716b868b9e4
13834,SW18 2AJ,2,FLA,CNV,77.98,17.6,24.8,26.6,7.2,9.0,70.0,2e917ae5841afcb9f1fc216ce2e40a7d
13835,SW18 2AJ,2,FLA,CNV,51.22869,18.6,27.8,29.6,9.2,11.0,87.0,
13836,SW18 1AR,2,FLA,CNV,102.0306,14.1,21.5,25.0,7.4,10.9,100.0,f6f941722583a5eed3485497675789a0
13837,SW18 1AR,2,FLA,CNV,103.33611,13.7,19.5,24.8,5.8,11.1,77.0,a1192bf38cbc42804b5a275f03fa4024
13838,SW18 1AR,3,FLA,CNV,84.23917,17.6,26.9,28.6,9.3,11.0,63.0,41cc39b760252612ec09ab7fdef12ea5
13839,SW18 1AS,4,HSE,TERR,82.09961,19.6,26.4,29.9,6.8,10.3,174.0,a1cde23c1c84575e297777dd33d85a03
13840,SW18 1AS,5,HSE,TERR,89.15249,19.1,26.4,29.4,7.3,10.3,198.0,b7dc93dc759423a9422443340d26c38a
13841,SW18 2AL,3,HSE,TERR,44.75249,17.0,24.8,26.6,7.8,9.6,97.0,cc2469e92740218d70d55062d484cbfe
13842,SW18 2AL,4,HSE,TERR,46.95377,17.0,24.5,27.3,7.5,10.3,121.0,cc2469e92740218d70d55062d484cbfe
13843,SW18 1AS,2,FLA,CNV,85.37151,17.4,23.5,27.9,6.1,10.5,90.0,a12fc3d75bb75293b2bc7eb45110f792
13844,SW18 1AS,4,HSE,TERR,93.19747,17.1,23.3,27.4,6.2,10.3,181.0,a12fc3d75bb75293b2bc7eb45110f792
13845,SW18 2AN,2,FLA,CNV,98.07001,15.9,21.1,24.3,5.2,8.4,36.0,a96a6ca375f82560e8b8157577bcd4da
13846,SW18 1AS,5,HSE,TERR,73.30779,19.5,27.0,29.9,7.5,10.4,193.0,a1cde23c1c84575e297777dd33d85a03
13847,SW18 2AN,2,FLA,CNV,93.75374,15.8,20.6,24.5,4.8,8.7,64.0,a96a6ca375f82560e8b8157577bcd4da
13848,SW18 1AS,5,HSE,TERR,90.95158,16.7,24.4,27.4,7.7,10.7,188.0,a12fc3d75bb75293b2bc7eb45110f792
13849,SW18 2AN,2,FLA,CNV,98.07001,15.9,21.1,24.3,5.2,8.4,36.0,a96a6ca375f82560e8b8157577bcd4da
13850,SW18 1AS,4,HSE,TERR,90.94395,15.9,22.1,26.9,6.2,11.0,173.0,552594a489b09625ccd9462b8428f9ea
13851,SW18 1AS,4,HSE,TERR,87.09145,15.6,21.3,26.5,5.7,10.9,169.0,552594a489b09625ccd9462b8428f9ea
13852,SW18 1AS,2,HSE,TERR,83.82812,19.4,24.7,29.8,5.3,10.4,56.0,a1cde23c1c84575e297777dd33d85a03
13853,SW18 1AS,2,HSE,DET,29.3625,19.7,26.0,26.8,6.3,7.1,49.0,
13854,SW18 2AP,2,FLA,CNV,118.58333,18.8,26.3,31.7,7.5,12.9,74.0,342769cca305a4eebeca2ab6040e4c81
13855,SW18 2AP,3,FLA,CNV,118.58333,18.8,26.3,31.7,7.5,12.9,39.0,342769cca305a4eebeca2ab6040e4c81
13856,SW18 1AT,4,HSE,SEM,92.2162,18.9,24.1,26.0,5.2,7.1,168.0,629d868da483f85e08b6f9de2ea9233d
13857,SW18 1AT,4,HSE,SEM,69.93608,18.3,26.9,28.5,8.6,10.2,159.0,3d0eda4225254aaeef08d57b0092c597
13858,SW18 1AT,4,HSE,SEM,90.68554,17.4,23.1,27.7,5.7,10.3,152.0,7b42be328ecaf93f53ebee49de7faea1
13859,SW18 1AT,1,FLA,CNV,79.68765,19.3,26.8,30.2,7.5,10.9,106.0,25654e1b79e1afd7d668673116b8edc8
13860,SW18 2AR,4,HSE,TERR,70.65945,14.1,20.8,24.3,6.7,10.2,145.0,ac152b4f8dfdc9b2677d718893a676ce
13861,SW18 2AS,2,FLA,CNV,80.31375,12.1,18.2,21.9,6.1,9.8,57.0,48dca44e30172a5b8890525efa7bbc64
13862,SW18 2AS,4,HSE,TERR,62.435,11.9,19.1,21.9,7.2,10.0,153.0,48dca44e30172a5b8890525efa7bbc64
13863,SW18 2AT,4,HSE,TERR,62.345,10.9,18.4,20.4,7.5,9.5,154.0,c9157878b0eec59439d0636258cc9c91
13864,SW18 2AT,2,FLA,CNV,67.06001,10.7,19.0,20.3,8.3,9.6,65.0,c9157878b0eec59439d0636258cc9c91
13865,SW18 2AT,3,FLA,CNV,67.06001,10.7,19.0,20.3,8.3,9.6,110.0,c9157878b0eec59439d0636258cc9c91
13866,SW18 2AT,2,FLA,CNV,68.56376,10.5,17.2,20.3,6.7,9.8,72.0,c9157878b0eec59439d0636258cc9c91
13867,SW18 1AW,2,HSE,TERR,66.5708,5.4,9.6,13.4,4.2,8.0,94.0,acd0bc6856d941a8633b75b067621b1e
13868,SW18 2AT,3,FLA,CNV,64.06011,11.1,15.8,19.9,4.7,8.8,75.0,c9157878b0eec59439d0636258cc9c91
13869,SW18 1AW,2,HSE,TERR,57.69189,6.6,13.0,14.9,6.4,8.3,91.0,acd0bc6856d941a8633b75b067621b1e
13870,SW18 1AW,2,HSE,TERR,61.5787,6.8,13.0,15.1,6.2,8.3,78.0,acd0bc6856d941a8633b75b067621b1e
13871,SW18 2AU,2,FLA,CNV,73.66641,8.4,15.1,17.5,6.7,9.1,62.0,17a80df516346d0bd25a7f82f360273f
13872,SW18 1AW,2,HSE,TERR,56.11411,7.1,13.5,15.5,6.4,8.4,109.0,acd0bc6856d941a8633b75b067621b1e
13873,SW18 2AU,2,FLA,CNV,80.73875,7.9,13.9,17.7,6.0,9.8,65.0,17a80df516346d0bd25a7f82f360273f
13874,SW18 1AW,2,HSE,TERR,51.99728,7.3,13.1,15.4,5.8,8.1,83.0,acd0bc6856d941a8633b75b067621b1e
13875,SW18 2AU,2,FLA,CNV,72.05678,9.2,15.7,18.3,6.5,9.1,65.0,17a80df516346d0bd25a7f82f360273f
13876,SW18 2AU,3,FLA,CNV,77.2716,9.1,15.3,18.9,6.2,9.8,102.0,17a80df516346d0bd25a7f82f360273f
13877,SW18 1AW,2,HSE,TERR,55.32144,7.6,14.0,15.9,6.4,8.3,85.0,acd0bc6856d941a8633b75b067621b1e
13878,SW18 1AW,2,HSE,TERR,46.59502,8.0,14.2,16.2,6.2,8.2,83.0,acd0bc6856d941a8633b75b067621b1e
13879,SW18 2AU,2,FLA,CNV,72.2689,8.8,15.2,18.3,6.4,9.5,69.0,17a80df516346d0bd25a7f82f360273f
13880,SW18 2AU,2,FLA,CNV,79.17155,8.6,14.6,18.0,6.0,9.4,76.0,17a80df516346d0bd25a7f82f360273f
13881,SW18 1AW,3,HSE,TERR,51.54549,8.3,13.5,17.0,5.2,8.7,94.0,acd0bc6856d941a8633b75b067621b1e
13882,SW18 2AU,3,FLA,CNV,69.83705,8.2,14.6,18.3,6.4,10.1,109.0,17a80df516346d0bd25a7f82f360273f
13883,SW18 1AW,2,HSE,TERR,53.83235,8.7,15.4,17.0,6.7,8.3,120.0,acd0bc6856d941a8633b75b067621b1e
13884,SW18 2AU,3,FLA,CNV,75.74229,8.0,14.5,17.2,6.5,9.2,112.0,17a80df516346d0bd25a7f82f360273f
13885,SW18 2AU,2,FLA,CNV,71.13234,8.0,13.4,17.6,5.4,9.6,71.0,17a80df516346d0bd25a7f82f360273f
13886,SW18 2AU,2,FLA,CNV,77.2716,9.1,15.3,18.9,6.2,9.8,61.0,17a80df516346d0bd25a7f82f360273f
13887,SW18 2AU,2,FLA,CNV,79.17155,8.6,14.6,18.0,6.0,9.4,65.0,17a80df516346d0bd25a7f82f360273f
13888,SW18 2AU,3,FLA,CNV,70.7953,8.5,15.1,17.1,6.6,8.6,66.0,17a80df516346d0bd25a7f82f360273f
13889,SW18 2AU,2,FLA,CNV,69.83705,8.2,14.6,18.3,6.4,10.1,63.0,17a80df516346d0bd25a7f82f360273f
13890,SW18 2AU,2,FLA,CNV,71.13234,8.0,13.4,17.6,5.4,9.6,58.0,17a80df516346d0bd25a7f82f360273f
13891,SW18 2AU,2,HSE,TERR,57.63502,7.8,11.3,14.7,3.5,6.9,97.0,17a80df516346d0bd25a7f82f360273f
13892,SW18 1AW,4,HSE,TERR,62.12766,5.5,11.4,13.5,5.9,8.0,139.0,acd0bc6856d941a8633b75b067621b1e
13893,SW18 2AW,5,HSE,TERR,80.95015,16.9,24.5,26.4,7.6,9.5,161.0,7b0014681eb2e49a3a3d87ec7d8633eb
13894,SW18 2AW,5,HSE,TERR,80.95541,16.7,23.0,26.2,6.3,9.5,170.0,7b0014681eb2e49a3a3d87ec7d8633eb
13895,SW18 1AW,2,HSE,TERR,49.24323,5.7,10.1,13.6,4.4,7.9,87.0,a0bdf2ad29016cd23d43db24537d0253
13896,SW18 2AW,5,HSE,TERR,72.45614,16.6,22.6,26.3,6.0,9.7,158.0,7b0014681eb2e49a3a3d87ec7d8633eb
13897,SW18 1AW,2,HSE,TERR,52.88273,5.7,11.1,13.7,5.4,8.0,89.0,a0bdf2ad29016cd23d43db24537d0253
13898,SW18 2AW,5,HSE,TERR,96.64518,16.5,23.1,26.1,6.6,9.6,178.0,7b0014681eb2e49a3a3d87ec7d8633eb
13899,SW18 1AW,2,HSE,TERR,47.4825,5.8,11.7,14.0,5.9,8.2,82.0,a0bdf2ad29016cd23d43db24537d0253
13900,SW18 2AW,3,HSE,TERR,59.30001,17.7,24.7,25.7,7.0,8.0,110.0,7b0014681eb2e49a3a3d87ec7d8633eb
13901,SW18 1AW,3,HSE,TERR,63.8571,5.5,10.8,13.4,5.3,7.9,132.0,acd0bc6856d941a8633b75b067621b1e
13902,SW18 2AW,4,HSE,TERR,90.39263,16.4,23.3,25.7,6.9,9.3,175.0,7b0014681eb2e49a3a3d87ec7d8633eb
13903,SW18 1AW,2,HSE,TERR,51.8884,5.9,12.0,14.4,6.1,8.5,121.0,a0bdf2ad29016cd23d43db24537d0253
13904,SW18 2AW,4,HSE,TERR,85.28993,16.3,21.9,25.4,5.6,9.1,169.0,7b0014681eb2e49a3a3d87ec7d8633eb
13905,SW18 1AW,3,HSE,TERR,50.98783,6.1,12.0,14.4,5.9,8.3,112.0,a0bdf2ad29016cd23d43db24537d0253
13906,SW18 2AW,5,HSE,TERR,74.92116,16.2,23.3,25.4,7.1,9.2,159.0,7b0014681eb2e49a3a3d87ec7d8633eb
13907,SW18 1AW,2,HSE,TERR,61.58152,6.2,11.1,14.5,4.9,8.3,84.0,a0bdf2ad29016cd23d43db24537d0253
13908,SW18 2AW,5,HSE,TERR,80.05868,16.1,22.3,25.6,6.2,9.5,155.0,7b0014681eb2e49a3a3d87ec7d8633eb
13909,SW18 1AW,3,HSE,TERR,49.79645,6.4,12.0,14.9,5.6,8.5,119.0,a0bdf2ad29016cd23d43db24537d0253
